driver_age,driver_prev_5_top10_rate,driver_prev_5_dnf_rate,driver_prev_5_avg_position,driver_career_races,driver_career_top10_rate,driver_career_points_per_race,constructor_prev_5_top10_rate,constructor_prev_5_dnf_rate,constructor_season_top10_rate,circuit_avg_dnf_rate,circuit_position_volatility,driver_circuit_top10_rate,driver_constructor_races,driver_constructor_top10_rate,grid_position_numeric,grid_percentile,front_row_start,top5_start,top10_start,max_position_gain,num_competitors,driver_top10_streak,driver_points_last3,driver_position_trend,driver_avg_pit_stops,constructor_avg_pit_time,championship_points,championship_position,in_championship_contention,points_gap_to_leader,circuit_avg_top10_rate,high_altitude_circuit,grid,era_encoded,driverRef_encoded,constructorRef_encoded,circuitRef_encoded,nationality_encoded,nationality_constructor_encoded,country_encoded,season_early,season_end,season_late,season_mid
23.019849418206707,0.8,0.2,9.4,81,0.7407407407407407,5.098765432098766,0.6,0.4,0.5348837209302325,0.1522491349480969,6.254099001875449,1.0,81,0.7407407407407407,7,0.35,0,0,1,6,20,0,10.0,1.5999999999999996,1.7407407407407407,15205.35272313297,113.0,7.0,0,316.0,0.47750865051903113,0,7,2,582,131,72,9,5,31,False,True,False,False
27.98904859685147,0.8,0.2,6.0,154,0.6103896103896104,4.4188311688311686,0.8,0.2,0.7307692307692307,0.4262023217247098,7.384839698057457,0.2857142857142857,35,0.8285714285714286,1,0.15,1,1,1,0,20,2,23.0,3.0,1.6493506493506493,11727.647924717332,156.0,5.0,1,102.0,0.45356550580431176,0,1,2,701,69,65,37,14,5,False,False,False,True
23.342915811088297,0.2,0.0,13.8,16,0.1875,0.375,0.2,0.2,0.30303030303030304,0.24187725631768953,6.27859335986645,0.5,16,0.1875,14,0.75,0,0,0,13,20,1,1.0,-0.4666666666666668,1.625,42295.47314814815,6.0,17.0,0,329.0,0.4693140794223827,0,14,2,857,3,40,12,23,25,False,False,True,False
35.058179329226554,0.6,0.0,10.8,289,0.740484429065744,10.643598615916956,0.4,0.0,0.3181818181818182,0.4470842332613391,8.622828101853523,1.0,31,0.3548387096774194,12,0.6,0,0,0,11,20,0,2.0,1.8666666666666654,1.5397923875432526,128348.57943722945,15.0,14.0,0,193.0,0.3714902807775378,0,12,2,812,11,57,20,5,9,False,False,False,True
26.11088295687885,0.6,0.4,10.0,124,0.7258064516129032,8.209677419354838,0.6,0.4,0.7674418604651163,0.14935064935064934,6.200196466908675,0.8,103,0.7766990291262136,2,0.1,1,1,1,1,20,1,33.0,-1.666666666666666,1.6209677419354838,13289.77758019526,188.0,7.0,0,361.0,0.4707792207792208,0,2,2,463,69,72,30,14,31,False,True,False,False
29.637234770704996,0.8,0.2,6.2,188,0.648936170212766,5.300531914893617,1.0,0.0,1.0,0.16857142857142857,6.2766152092882574,0.6,69,0.8260869565217391,7,0.35,0,0,1,6,20,3,55.0,-3.8666666666666667,1.6861702127659575,13863.656141447826,55.0,4.0,1,22.0,0.4714285714285714,0,7,2,701,69,62,37,14,8,True,False,False,False
23.939767282683093,1.0,0.0,4.4,99,0.7373737373737373,5.545454545454546,1.0,0.0,0.5882352941176471,0.1917808219178082,6.068006505022552,1.0,99,0.7373737373737373,2,0.3,1,1,1,1,20,9,51.0,-2.066666666666667,1.8585858585858586,16966.572752457552,136.0,7.0,0,297.0,0.4794520547945205,0,2,2,582,131,4,9,5,33,False,False,True,False
23.11841204654346,0.8,0.0,7.4,28,0.5714285714285714,4.214285714285714,0.8,0.0,0.9230769230769231,0.5291073738680466,8.232539212673629,0.5,28,0.5714285714285714,5,0.25,0,1,1,4,20,0,8.0,2.2666666666666657,1.9285714285714286,18484.882203389832,41.0,6.0,0,95.0,0.3997412677878396,0,5,2,619,131,26,5,5,13,True,False,False,False
29.79876796714579,0.4,0.4,14.4,131,0.3053435114503817,1.3511450381679388,0.8,0.2,0.3181818181818182,0.44325481798715205,8.604557283411314,0.5,90,0.28888888888888886,20,1.0,0,0,0,19,20,2,5.0,-2.7333333333333343,1.7404580152671756,72501.41704260651,22.0,11.0,0,186.0,0.37259100642398285,0,20,2,427,79,57,15,0,9,False,False,False,True
21.987679671457904,0.0,0.5,17.5,2,0.0,0.0,0.2,0.2,0.2,0.4028776978417266,6.293807519477292,0.5,2,0.0,16,0.9,0,0,0,15,20,0,0.0,0.0,0.5,15884.432271241829,0.0,19.0,0,44.0,0.4658273381294964,0,16,2,619,131,3,5,5,1,True,False,False,False
22.8145106091718,0.2,0.2,14.2,44,0.25,1.0,0.0,0.2,0.42857142857142855,0.2,6.15382525080062,1.0,44,0.25,14,0.7,0,0,0,13,20,0,0.0,1.8000000000000007,1.9545454545454546,127884.27732240438,0.0,25.0,0,0.0,0.4819277108433735,0,14,2,800,4,7,26,14,4,True,False,False,False
27.835728952772072,0.8,0.2,6.2,150,0.6066666666666667,4.216666666666667,0.6,0.4,0.7222222222222222,0.4197976878612717,7.9346408939567015,0.375,31,0.8387096774193549,1,0.05,1,1,1,0,20,1,37.0,1.7999999999999998,1.6333333333333333,10608.312587964958,102.0,5.0,1,73.0,0.4111271676300578,0,1,2,701,69,63,37,14,32,False,False,False,True
24.320328542094455,0.0,0.2,14.6,37,0.13513513513513514,0.2702702702702703,0.2,0.4,0.16129032258064516,0.3468057366362451,7.545808963512883,0.0,37,0.13513513513513514,19,1.0,0,0,0,18,20,0,0.0,0.06666666666666643,1.945945945945946,45401.36366057839,4.0,16.0,0,370.0,0.42894393741851367,0,19,2,857,3,66,12,23,14,False,False,True,False
26.140999315537304,0.8,0.2,7.8,107,0.411214953271028,4.261682242990654,0.6,0.4,0.7142857142857143,0.3414012738853503,7.518329134550593,0.6666666666666666,48,0.8333333333333334,9,0.45,0,0,1,8,20,0,18.0,1.533333333333334,1.8785046728971964,56866.05811316343,18.0,7.0,0,33.0,0.42929936305732486,0,9,2,695,136,66,9,10,14,True,False,False,False
23.419575633127995,0.2,0.2,14.8,19,0.15789473684210525,0.3157894736842105,0.2,0.2,0.28205128205128205,0.43520309477756286,8.27794632525672,0.5,19,0.15789473684210525,12,0.6,0,0,0,11,20,0,0.0,1.1999999999999993,1.631578947368421,42769.177943615265,6.0,18.0,0,385.0,0.425531914893617,1,12,2,857,3,59,12,23,17,False,False,True,False
24.501026694045173,0.8,0.2,9.6,125,0.352,1.712,0.8,0.2,0.8571428571428571,0.2366412213740458,5.956378916294728,0.6,47,0.40425531914893614,9,0.55,0,0,1,8,20,1,20.0,0.40000000000000036,1.72,125342.69528301887,20.0,6.0,0,49.0,0.4961832061068702,0,9,2,758,11,8,10,5,3,True,False,False,False
27.742642026009584,0.6,0.0,9.0,127,0.47244094488188976,2.9921259842519685,0.6,0.2,0.5384615384615384,0.3744493392070485,7.212376107859706,0.4,19,0.5263157894736842,15,0.75,0,0,0,14,20,0,8.0,0.6666666666666661,1.6535433070866141,133921.68543307087,56.0,10.0,0,435.0,0.43722466960352424,1,15,2,292,5,28,19,9,6,False,False,True,False
38.652977412731005,1.0,0.0,5.0,323,0.8792569659442725,14.08204334365325,0.8,0.0,0.8846153846153846,0.477728285077951,8.086655021001587,0.8125,213,0.9342723004694836,8,0.4,0,0,1,7,20,13,33.0,-0.33333333333333304,1.541795665634675,54217.101690232405,156.0,4.0,1,183.0,0.4053452115812918,0,8,2,345,136,45,9,10,13,False,False,False,True
35.92607802874743,0.0,0.2,16.0,194,0.5051546391752577,2.716494845360825,0.0,0.4,0.15,0.35624284077892326,7.726721916517149,0.2222222222222222,10,0.1,10,0.5,0,0,1,9,20,0,0.0,0.0,1.6185567010309279,72663.51737012988,9.0,14.0,0,246.0,0.4261168384879725,0,10,2,381,79,25,20,0,11,False,False,False,True
25.38261464750171,1.0,0.0,3.6,103,0.7281553398058253,8.262135922330097,1.0,0.0,1.0,0.19951338199513383,6.160615054760881,0.6666666666666666,82,0.7926829268292683,3,0.15,0,1,1,2,20,10,38.0,0.3999999999999999,1.6407766990291262,11885.602292731402,0.0,25.0,0,0.0,0.48175182481751827,0,3,2,463,69,7,30,14,4,True,False,False,False
27.485284052019164,0.6,0.0,9.6,73,0.4520547945205479,3.041095890410959,0.4,0.2,0.17857142857142858,0.2465753424657534,6.297504117764498,0.5,35,0.22857142857142856,14,0.8,0,0,0,13,20,2,10.0,0.06666666666666643,1.7671232876712328,17413.613814837776,21.0,13.0,0,343.0,0.4726027397260274,0,14,2,14,208,40,40,5,25,False,False,True,False
32.558521560574945,0.6,0.2,9.4,179,0.7374301675977654,9.670391061452515,0.2,0.4,0.42857142857142855,0.2051948051948052,6.168419956674867,0.9,0,0.5,6,0.3,0,0,1,5,20,2,23.0,0.2666666666666657,1.8603351955307263,32492.694077134984,0.0,25.0,0,0.0,0.4727272727272727,0,6,2,102,3,7,18,23,4,True,False,False,False
22.8911704312115,0.0,0.2,14.0,46,0.2391304347826087,0.9565217391304348,0.0,0.0,0.0,0.40325497287522605,6.307918988755976,0.0,46,0.2391304347826087,12,0.7,0,0,0,11,20,0,0.0,-3.0,1.9565217391304348,124561.03306878307,0.0,14.0,0,44.0,0.46473779385171793,0,12,2,800,4,3,26,14,1,True,False,False,False
21.65366187542779,0.25,0.0,11.0,4,0.25,0.5,0.2,0.2,0.12121212121212122,0.1282051282051282,5.818904460704525,0.5,4,0.25,17,0.9,0,0,0,16,20,0,2.0,-0.6666666666666661,3.0,119102.81393241168,2.0,19.0,0,398.0,0.5128205128205128,0,17,2,462,4,38,31,14,22,False,False,True,False
28.240930869267626,0.0,0.2,16.0,135,0.45185185185185184,2.859259259259259,0.2,0.0,0.09090909090909091,0.09803921568627451,5.766638331563617,0.5,27,0.4074074074074074,12,0.6,0,0,0,11,20,0,0.0,-2.0,1.6888888888888889,131111.3470862471,0.0,19.0,0,110.0,0.5098039215686274,0,12,2,292,5,41,19,9,33,True,False,False,False
28.09034907597536,0.2,0.0,13.2,151,0.5562913907284768,2.794701986754967,0.0,0.0,0.25,0.18803418803418803,6.0338662489060715,0.16666666666666666,84,0.5476190476190477,12,0.6,0,0,0,11,20,0,0.0,0.8000000000000007,1.6026490066225165,128957.50575396825,5.0,18.0,0,326.0,0.48717948717948717,0,12,2,585,5,4,19,9,33,False,False,True,False
32.4517453798768,0.8,0.2,5.4,225,0.6222222222222222,4.608888888888889,0.8,0.2,0.8,0.44549763033175355,7.400889310990663,0.8,32,0.75,5,0.3,0,1,1,4,20,1,37.0,2.5999999999999996,1.8622222222222222,34982.11706349206,147.0,2.0,1,34.0,0.41706161137440756,1,5,2,609,165,55,29,2,2,False,False,False,True
26.17385352498289,0.6,0.2,9.4,110,0.6090909090909091,3.227272727272727,0.6,0.4,0.6744186046511628,0.1543859649122807,6.2646773546050785,0.6,43,0.6744186046511628,8,0.4,0,0,1,7,20,2,8.0,-0.40000000000000036,1.5272727272727273,134265.56072796934,86.0,8.0,0,343.0,0.47368421052631576,0,8,2,585,5,72,19,9,31,False,True,False,False
27.148528405201915,1.0,0.0,3.4,206,0.8203883495145631,13.929611650485437,0.6,0.0,0.8372093023255814,0.11538461538461539,5.665143083263313,1.0,183,0.8524590163934426,5,0.3,0,1,1,4,20,18,49.0,-0.06666666666666643,2.058252427184466,44986.380757769264,393.0,1.0,1,0.0,0.5,1,5,2,521,165,69,16,2,34,False,True,False,False
30.661190965092402,0.4,0.4,13.8,148,0.2905405405405405,1.222972972972973,0.2,0.2,0.23076923076923078,0.32734806629834257,6.94519180672863,0.2857142857142857,107,0.27102803738317754,17,0.85,0,0,0,16,20,0,1.0,0.1999999999999993,1.7364864864864864,73846.80182724253,2.0,17.0,0,142.0,0.44613259668508287,0,17,2,427,79,13,15,0,27,True,False,False,False
24.895277207392198,0.0,0.2,15.8,48,0.125,0.25,0.0,0.4,0.0,0.1671309192200557,6.260297845228239,0.5,4,0.0,16,0.8,0,0,0,15,20,0,0.0,1.1999999999999993,2.0,16570.572869674186,0.0,16.0,0,77.0,0.47075208913649025,0,16,2,857,168,62,12,23,8,True,False,False,False
27.65776865160849,0.4,0.4,13.2,79,0.4430379746835443,2.8607594936708862,0.4,0.4,0.2,0.13333333333333333,6.169819014093255,0.5,41,0.24390243902439024,5,0.25,0,1,1,4,20,0,4.0,-0.8666666666666654,1.7721518987341771,18454.08830769231,27.0,13.0,0,497.0,0.6,1,5,2,14,208,69,40,5,34,False,False,True,False
27.474332648870636,0.4,0.4,14.0,119,0.47058823529411764,2.9243697478991595,0.2,0.8,0.5217391304347826,0.41903986981285596,7.357570299105259,1.0,11,0.5454545454545454,12,0.65,0,0,0,11,20,0,1.0,2.0,1.6134453781512605,122980.91996996997,16.0,12.0,0,265.0,0.4548413344182262,0,12,2,292,5,65,19,9,5,False,False,False,True
35.383983572895275,0.6,0.0,9.4,299,0.7324414715719063,10.357859531772576,0.2,0.2,0.38095238095238093,0.15827338129496402,6.263852788165725,0.7692307692307693,41,0.3902439024390244,9,0.45,0,0,1,8,20,0,4.0,1.5999999999999996,1.5451505016722409,110188.34914089348,36.0,11.0,0,393.0,0.4676258992805755,0,9,2,812,11,72,20,5,31,False,True,False,False
25.412731006160165,0.0,0.0,17.2,63,0.09523809523809523,0.19047619047619047,0.0,0.0,0.0,0.42057761732851984,8.16833910876446,0.0,19,0.0,19,1.0,0,0,0,18,20,0,0.0,-1.1999999999999993,3.0317460317460316,19708.86592190016,0.0,21.0,0,354.0,0.4314079422382672,1,19,2,857,168,59,12,23,17,False,False,True,False
33.2539356605065,0.2,0.2,14.6,226,0.5663716814159292,5.70353982300885,0.4,0.2,0.5,0.24045801526717558,6.32657240623055,0.6666666666666666,38,0.4473684210526316,16,0.85,0,0,0,15,20,0,0.0,1.7333333333333325,1.8716814159292035,14949.085477368519,19.0,14.0,0,316.0,0.46946564885496184,0,16,2,672,131,40,5,5,25,False,False,True,False
24.774811772758383,1.0,0.0,2.6,151,0.7615894039735099,11.413907284768213,0.6,0.4,0.7619047619047619,0.44457547169811323,7.390775641206143,0.7777777777777778,128,0.796875,1,0.1,1,1,1,0,20,7,56.0,0.3999999999999999,1.7682119205298013,34965.32491332343,181.0,1.0,1,0.0,0.41745283018867924,1,1,2,521,165,55,16,2,2,False,False,False,True
26.6694045174538,0.6,0.0,10.0,103,0.4854368932038835,3.2233009708737863,0.4,0.4,0.2647058823529412,0.35175202156334234,7.593544246233842,0.3333333333333333,56,0.5535714285714286,17,0.85,0,0,0,16,20,2,5.0,-0.3333333333333339,1.5728155339805825,135132.8392857143,23.0,13.0,0,318.0,0.42587601078167114,0,17,2,292,4,66,19,14,14,False,False,True,False
28.161533196440793,0.6,0.4,10.8,160,0.6125,4.540625,0.6,0.4,0.7631578947368421,0.4426877470355731,8.328365730009137,0.16666666666666666,41,0.8048780487804879,5,0.25,0,1,1,4,20,0,15.0,3.1999999999999993,1.6375,11851.251253025772,202.0,5.0,1,189.0,0.424901185770751,1,5,2,701,69,59,37,14,17,False,False,True,False
29.177275838466805,0.8,0.2,6.8,182,0.6428571428571429,5.085164835164835,0.8,0.2,0.7894736842105263,0.3756906077348066,7.2168823732659355,0.5714285714285714,63,0.8253968253968254,7,0.35,0,0,1,6,20,2,27.0,2.2,1.6593406593406594,13134.452271139064,183.0,4.0,1,308.0,0.4353591160220994,1,7,2,701,69,28,37,14,6,False,False,True,False
34.63655030800821,0.8,0.0,9.0,275,0.6654545454545454,5.734545454545454,1.0,0.0,0.875,0.22758620689655173,5.844259062077446,0.8571428571428571,82,0.8170731707317073,4,0.3,0,1,1,3,20,4,19.0,-2.0,1.9090909090909092,42554.697279792745,143.0,7.0,0,160.0,0.496551724137931,0,4,2,609,165,8,29,2,3,False,False,True,False
24.281998631074607,1.0,0.0,4.0,66,0.16666666666666666,1.4090909090909092,1.0,0.0,0.9230769230769231,0.5568603213844252,7.613682324676275,0.0,7,1.0,6,0.3,0,0,1,5,20,6,37.0,0.0,1.7727272727272727,49004.29517958412,74.0,4.0,1,36.0,0.4245982694684796,0,6,2,695,136,42,9,10,18,True,False,False,False
26.527036276522928,0.2,0.0,12.8,53,0.5283018867924528,3.792452830188679,0.2,0.0,0.125,0.23443223443223443,6.29178340866391,1.0,15,0.2,18,0.95,0,0,0,17,20,0,1.0,0.1999999999999993,1.8113207547169812,16641.46572367027,4.0,19.0,0,331.0,0.47619047619047616,0,18,2,14,208,40,40,5,25,False,False,True,False
24.980150581793293,1.0,0.0,3.8,98,0.7142857142857143,7.989795918367347,0.8,0.2,0.7714285714285715,0.351278600269179,7.590975321731641,0.5,77,0.7792207792207793,2,0.1,1,1,1,1,20,5,51.0,-1.4666666666666663,1.6326530612244898,11767.240668662675,237.0,2.0,1,104.0,0.4253028263795424,0,2,2,463,69,66,30,14,14,False,False,True,False
26.132785763175907,0.6,0.2,9.8,87,0.5057471264367817,3.5517241379310347,0.6,0.2,0.5,0.25806451612903225,5.700405569423458,1.0,40,0.625,9,0.5,0,0,1,8,20,0,18.0,0.5333333333333332,1.528735632183908,139577.59479166666,0.0,20.0,0,26.0,0.5161290322580645,0,9,2,292,4,32,19,14,24,True,False,False,False
42.997946611909654,0.4,0.0,11.0,393,0.6743002544529262,5.862595419847328,0.6,0.0,0.5384615384615384,0.41646489104116224,7.347797159654726,0.5,35,0.7714285714285715,8,0.4,0,0,1,7,20,0,4.0,1.333333333333334,1.1653944020356235,127667.27612003381,45.0,9.0,0,220.0,0.4552058111380145,0,8,2,20,11,65,37,5,5,False,False,False,True
33.73579739904175,0.8,0.2,8.6,254,0.6535433070866141,5.496062992125984,0.8,0.2,0.9411764705882353,0.19138755980861244,6.0521670942416375,0.8,61,0.819672131147541,9,0.65,0,0,1,8,20,1,5.0,3.7333333333333343,1.9015748031496063,39218.961141552514,224.0,2.0,1,209.0,0.4784688995215311,0,9,2,609,165,4,29,2,33,False,False,True,False
22.313483915126625,0.4,0.0,9.8,11,0.36363636363636365,2.4545454545454546,1.0,0.0,0.4782608695652174,0.4166666666666667,7.345156899232975,0.5,11,0.36363636363636365,5,0.3,0,1,1,4,20,2,22.0,-1.4666666666666668,1.7272727272727273,16447.96744875944,27.0,11.0,0,254.0,0.45550161812297735,0,5,2,619,131,65,5,5,5,False,False,False,True
24.788501026694046,0.6,0.4,9.6,93,0.6989247311827957,7.698924731182796,0.6,0.4,0.72,0.3603707995365006,7.745211918503421,0.25,72,0.7638888888888888,3,0.2,0,1,1,2,20,0,37.0,-1.5999999999999996,1.5698924731182795,11723.336920103093,170.0,2.0,1,63.0,0.42526071842410196,0,3,2,463,69,25,30,14,11,False,False,False,True
23.43874058863792,0.0,0.2,17.2,29,0.034482758620689655,0.034482758620689655,0.2,0.4,0.0625,0.46622264509990485,7.875248949119146,0.0,29,0.034482758620689655,13,0.75,0,0,0,12,20,0,0.0,0.13333333333333286,3.9310344827586206,20897.10866261398,0.0,21.0,0,169.0,0.40913415794481445,0,13,2,707,208,70,0,5,7,False,False,False,True
23.340177960301162,0.4,0.4,13.2,33,0.06060606060606061,0.36363636363636365,0.8,0.2,0.30434782608695654,0.4405010438413361,8.568358017313816,0.0,33,0.06060606060606061,17,0.85,0,0,0,16,20,2,12.0,-2.1999999999999993,1.7575757575757576,72366.92109862671,12.0,15.0,0,196.0,0.3757828810020877,0,17,2,541,79,57,20,0,9,False,False,False,True
23.86858316221766,0.4,0.2,12.8,68,0.25,0.8529411764705882,0.0,0.0,0.0,0.397212543554007,6.270982740764629,0.5,2,0.0,8,0.42105263157894735,0,0,1,7,19,0,4.0,-0.4666666666666668,2.0,30502.4,0.0,18.0,0,51.0,0.46689895470383275,0,8,2,800,162,3,26,14,1,True,False,False,False
26.053388090349078,0.8,0.2,7.2,122,0.7295081967213115,8.19672131147541,0.8,0.2,0.7948717948717948,0.37403740374037403,7.210514305688348,0.75,101,0.7821782178217822,0,0.05,1,1,1,-1,20,1,25.0,2.1333333333333337,1.639344262295082,13284.437307907237,166.0,7.0,0,325.0,0.43784378437843785,1,0,2,463,69,28,30,14,6,False,False,True,False
23.901437371663246,1.0,0.0,5.2,98,0.7346938775510204,5.448979591836735,0.8,0.0,0.5625,0.125,5.768990379607163,1.0,98,0.7346938775510204,10,0.55,0,0,1,9,20,8,40.0,-1.2000000000000002,1.846938775510204,16954.789864018607,115.0,7.0,0,285.0,0.5,0,10,2,582,131,38,9,5,22,False,False,True,False
34.89664613278576,0.0,0.0,14.6,235,0.6170212765957447,7.608510638297872,0.0,0.0,0.0,0.35044642857142855,7.685394155151191,0.5454545454545454,12,0.0,12,0.65,0,0,0,11,20,0,0.0,1.0666666666666664,1.9063829787234043,19662.27181221812,0.0,21.0,0,255.0,0.4263392857142857,0,12,2,102,168,25,18,23,11,False,False,False,True
28.175222450376456,0.0,0.4,16.2,88,0.3977272727272727,2.5681818181818183,0.0,0.4,0.0,0.5479204339963833,7.579821533088232,0.3333333333333333,50,0.2,9,0.45,0,0,1,8,20,0,0.0,0.46666666666666856,1.7727272727272727,18734.216352009746,0.0,17.0,0,161.0,0.42495479204339964,0,9,2,14,208,42,40,5,18,False,False,False,True
25.727583846680357,0.4,0.0,11.0,156,0.3782051282051282,1.8269230769230769,0.4,0.0,0.52,0.34850166481687017,7.6747579108406585,0.2857142857142857,78,0.4358974358974359,8,0.45,0,0,1,7,20,1,6.0,0.3333333333333339,2.0833333333333335,128291.74502551022,23.0,10.0,0,232.0,0.4261931187569367,0,8,2,758,11,25,10,5,11,False,False,False,True
39.47707049965777,1.0,0.0,5.2,342,0.8771929824561403,13.673976608187134,1.0,0.0,0.9,0.43132803632236094,7.3532409670170376,0.9166666666666666,232,0.9267241379310345,5,0.25,0,1,1,4,20,7,35.0,-0.5333333333333332,1.7017543859649122,62665.430299908425,70.0,8.0,0,149.0,0.4199772985244041,1,5,2,345,136,55,9,10,2,False,False,False,True
27.33744010951403,0.2,0.2,15.6,58,0.05172413793103448,0.15517241379310345,0.2,0.2,0.1282051282051282,0.4357976653696498,8.292600063489544,0.0,58,0.05172413793103448,18,0.9,0,0,0,17,20,0,2.0,-0.5999999999999996,1.896551724137931,16750.419040084387,2.0,20.0,0,389.0,0.4280155642023346,1,18,2,457,208,59,10,5,17,False,False,True,False
